kodas;ROD_KOD;VLST_KODAS2;2012_3;2012_4;2013_1;2013_2;2013_3;2013_4;2014_1;2014_2;2014_3;2014_4;2015_1;2015_2;2015_3;2015_4;2016_1;2016_2;2016_3;2016_4;2017_1;2017_2;2017_3;2017_4;2018_1;2018_2;2018_3;2018_4
X002479;4280;BE;;;5;;;;;;;;;;;;;;;;;;;;;;;
X002479;4280;LV;;;1;;;;;;;;;;;;;;;;;;;;;;;
X002479;4280;US;;;7;;;;;;;;;;;;;;;;;;;;;;;
X00248;10;CH;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00248;1270;CH;;;;;;;;;;;2;;;;;;;;;;;;;;;
X00248;1273;CH;;;;;;;;;;;2;;;;;;;;;;;;;;;
X00248;1280;CH;;;;;;10;;;;;;;;;;;;;;;;;;;;
X00248;20;CH;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00248;3030;CH;191;-116;;;;;;;;;;;;;;;;;;;;;;;;
X002480;1260;LV;;;364;364;364;364;364;364;353,5;343;343;;;;;;;;;;;;;;;
X002480;1280;LV;;;364;364;364;364;364;353,5;343;343;;;;;;;;;;;;;;;;
X002481;1000;NL;;;520;520;520;434;425;425;425;425;;;;;;;;;;;;;;;;
X002481;1030;NL;;-484;;;-86;-10;;;;-12;;;;;;;;;;;;;;;;
X002481;1040;NL;;;;;;;;;;1;;;;;;;;;;;;;;;;
X002481;1043;NL;;;;;;;;;;1;;;;;;;;;;;;;;;;
X002481;1050;NL;1005;521;520;520;434;425;425;425;425;412;;;;;;;;;;;;;;;;
X002481;1160;NL;;;;14;14;14;;;;;;;;;;;;;;;;;;;;
X002481;1200;NL;14;14;14;14;14;14;;;;;;;;;;;;;;;;;;;;
X002481;3030;NL;;-484;;;;;;;;;;;;;;;;;;;;;;;;
X002482;10;BE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X002482;1000;VG;;;;;;;2248;;;;;;;;;;;;;;;;;;;
X002482;1040;BE;;;;;;;1288;;;;3;;;;;;;;;;;;;;;
X002482;1040;VG;;;;;;;-2248;;;;;;;;;;;;;;;;;;;
X002482;1043;BE;;;;;;;1288;;;;3;;;;;;;;;;;;;;;
X002482;1043;VG;;;;;;;-2248;;;;;;;;;;;;;;;;;;;
X002482;20;BE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X002482;3030;VG;-17;-14;;;;;;;;;;;;;;;;;;;;;;;;
X002483;1000;DK;;;-52;;;;-71;-71;-71;-121;;;;;;;;;;;;;;;;
X002483;1030;DK;;;;;;-19;;;-50;;;;;;;;;;;;;;;;;
X002483;1040;DK;;;;;0;;;;;;;;;;;;;;;;;;;;;
X002483;1050;DK;-52;-52;-52;-52;-52;-71;-71;-71;-121;-121;;;;;;;;;;;;;;;;
X002484;1000;GB;;;;;;;;;;29;;;;;;;;;;;;;;;;
X002484;1010;GB;;;;;;;;;29;;;;;;;;;;;;;;;;;
X002484;1030;GB;;;;;;;;;;6;;;;;;;;;;;;;;;;
X002484;1050;GB;;;;;;;;;29;35;;;;;;;;;;;;;;;;
X002484;1160;GB;;;;22;22;22;;;;;;;;;;;;;;;;;;;;
X002484;1200;GB;23;23;22;22;22;;;;;;;;;;;;;;;;;;;;;
X002485;1000;LV;;;83;;;;;;;;;;;;;;;;;;;;;;;
X002485;1020;LV;;;;116;;;;;;;;;;;;;;;;;;;;;;
X002485;1030;LV;;;;34;;;;;;;;;;;;;;;;;;;;;;
X002485;1050;LV;84;84;83;;;0;;;;;;;;;;;;;;;;;;;;
X002485;2260;LV;;;10;;;;;;;;;;;;;;;;;;;;;;;
X002485;2260;RU;;;7;;;;;;;;;;;;;;;;;;;;;;;
X002486;10;SE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X002486;1000;SE;;;;;;;39;18;18;18;;;;;;;;;;;;;;;;
X002486;1030;SE;;;;;;;;;;47;;;;;;;;;;;;;;;;
X002486;1040;SE;;;9;;;-9;-21;;;;;;;;;;;;;;;;;;;
X002486;1043;SE;;;;;;;-21;;;;;;;;;;;;;;;;;;;
X002486;1050;SE;;;;;;;18;18;18;65;;;;;;;;;;;;;;;;
X002486;1160;SE;;;;163;163;163;;;;;;;;;;;;;;;;;;;;
X002486;1200;SE;;;163;163;163;163;;;;;;;;;;;;;;;;;;;;
X002486;20;SE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X002486;3030;SE;17;9;;;;;;;;;;;;;;;;;;;;;;;;
X002487;1050;LV;-26;-26;;;;;;;;;;;;;;;;;;;;;;;;
X002488;1000;NO;;;;125;125;160;164;164;207;207;;;;;;;;;;;;;;;;
X002488;1010;NO;;;125;;;;;;;;;;;;;;;;;;;;;;;
X002488;1020;NO;;;;;;;;889;;;;;;;;;;;;;;;;;;
X002488;1030;NO;;;;;35;4;;43;;;;;;;;;;;;;;;;;;
X002488;1040;NO;;;;;;;;889;;;;;;;;;;;;;;;;;;
X002488;1043;NO;;;;;;;;889;;;;;;;;;;;;;;;;;;
X002488;1050;NO;;;125;125;160;164;164;207;207;207;;;;;;;;;;;;;;;;
X002488;1200;NO;84;84;;;;;;;;;;;;;;;;;;;;;;;;
X002488;1210;NO;;;;85;81;79;;;;;;;;;;;;;;;;;;;;
X002488;1230;NO;;;;;;78;;;;;;;;;;;;;;;;;;;;
X002488;1250;NO;87;87;85;81;79;0;;;;;;;;;;;;;;;;;;;;
X002488;1260;NO;;;;;195;;199;199;317,5;436;436;;;;;;;;;;;;;;;
X002488;1280;NO;;;;195;;199;199;317,5;436;436;;;;;;;;;;;;;;;;
X002488;2260;NO;;;;262;;;303;303;283,5;264;264;;;;;;;;;;;;;;;
X002488;2280;NO;;;262;;;303;303;283,5;264;264;;;;;;;;;;;;;;;;
X002489;1000;CH;;;120;;;;59;36;36;36;;;;;;;;;;;;;;;;
X002489;1010;CH;;;;;;;5;;;;;;;;;;;;;;;;;;;
X002489;1030;CH;-9;;-61;;;;-28;;;;;;;;;;;;;;;;;;;
X002489;1050;CH;122;122;59;59;59;59;36;36;36;36;;;;;;;;;;;;;;;;
X002489;3030;CH;-9;;;;;;;;;;;;;;;;;;;;;;;;;
X00249;1160;FI;;;;3;3;3;;;;;;;;;;;;;;;;;;;;
X00249;1200;FI;0;0;3;3;3;3;;;;;;;;;;;;;;;;;;;;
X002490;1000;CH;;;52;;;;50;50;50;50;;;;;;;;;;;;;;;;
X002490;1030;CH;;49;;;-2;;;;;;;;;;;;;;;;;;;;;
X002490;1040;CH;;;;;;0;;;;;;;;;;;;;;;;;;;;
X002490;1050;CH;3;52;52;52;49;50;50;50;50;50;;;;;;;;;;;;;;;;
X002490;3030;CH;;49;;;;;;;;;;;;;;;;;;;;;;;;
X002491;1160;BY;;;;19;19;19;;;;;;;;;;;;;;;;;;;;
X002491;1200;BY;20;20;19;19;19;19;;;;;;;;;;;;;;;;;;;;
X002492;1000;AT;;;748;;;;;;;;;;;;;;;;;;;;;;;
X002492;1020;AT;;;;;697;;;;;;;;;;;;;;;;;;;;;
X002492;1030;AT;;;;;;-51;;;;;;;;;;;;;;;;;;;;
X002492;1050;AT;747;747;748;748;51;0;;;;;;;;;;;;;;;;;;;;
X002492;1260;AT;;;11;11;;;;;;;;;;;;;;;;;;;;;;
X002492;1260;CZ;;;1;1;;;;;;;;;;;;;;;;;;;;;;
X002492;1260;DE;;;3;3;;;;;;;;;;;;;;;;;;;;;;
X002492;1260;DK;;;4;4;;;;;;;;;;;;;;;;;;;;;;
X002492;1260;EE;;;5;5;;;;;;;;;;;;;;;;;;;;;;
X002492;1260;PL;;;1;1;;;;;;;;;;;;;;;;;;;;;;
X002492;1260;SE;;;1;1;;;;;;;;;;;;;;;;;;;;;;
X002492;1280;AT;;;11;;;;;;;;;;;;;;;;;;;;;;;
X002492;1280;CZ;;;1;;;;;;;;;;;;;;;;;;;;;;;
X002492;1280;DE;;;3;;;;;;;;;;;;;;;;;;;;;;;
X002492;1280;DK;;;4;;;;;;;;;;;;;;;;;;;;;;;
X002492;1280;EE;;;5;;;;;;;;;;;;;;;;;;;;;;;
X002492;1280;PL;;;1;;;;;;;;;;;;;;;;;;;;;;;
X002492;1280;SE;;;1;;;;;;;;;;;;;;;;;;;;;;;
X002492;1290;DE;;;512;512;512;512;;;;;;;;;;;;;;;;;;;;
X002492;1310;DE;;;512;512;512;;;;;;;;;;;;;;;;;;;;;
X002492;2260;BY;;;1;;;;;;;;;;;;;;;;;;;;;;;
X002492;2260;LV;;;1;;;;;;;;;;;;;;;;;;;;;;;
X002492;2260;UA;;;6;;;;;;;;;;;;;;;;;;;;;;;
X002493;1000;DE;;;;;;;;;;23;;;;;;;;;;;;;;;;
X002493;1010;DE;;;;;;;;;23;;;;;;;;;;;;;;;;;
X002493;1030;DE;;;;;;;;;;2;;;;;;;;;;;;;;;;
X002493;1050;DE;;;;;;;;;23;25;;;;;;;;;;;;;;;;
X002494;3160;VG;;;;195;195;195;;;;;;;;;;;;;;;;;;;;
X002494;3200;VG;194;194;195;195;195;195;;;;;;;;;;;;;;;;;;;;
X002494;3350;VG;;;1;1;1;1;;;;;;;;;;;;;;;;;;;;
X002495;1000;BY;;;-9;;;;-11;-11;;;;;;;;;;;;;;;;;;
X002495;1020;BY;;;;;;;;11;;;;;;;;;;;;;;;;;;
X002495;1030;BY;;;;-2;;;;;;;;;;;;;;;;;;;;;;
X002495;1050;BY;-9;-9;-9;-11;-11;-11;-11;;;;;;;;;;;;;;;;;;;
X002496;1000;LV;;;;;;;;;;;;;;;;;;;;;;;1;;;
X002496;1050;LV;;;;;;;;;;;;;;;;;;;;;;;1;;;
X002496;1260;DE;;;;;;;;;;;;;;;;;;;;;;;150;;;
X002496;1260;LV;;;;;;;;;;;;;;;;;;;;;;;111;;;
X002496;1260;NL;;;;;;;;;;;;;;;;;;;;;;;102;;;
X002496;1260;PL;;;;;;;;;;;;;;;;;;;;;;;45;;;
X002496;1260;SK;;;;;;;;;;;;;;;;;;;;;;;109;;;
X002497;1000;NL;;;119;;;;-9;8;8;8;;;;;;;;;;;;;;;;
X002497;1030;NL;3;;-128;;;;17;;;;;;;;;;;;;;;;;;;
X002497;1050;NL;119;119;-9;-9;-9;-9;8;8;8;8;;;;;;;;;;;;;;;;
X002497;3030;NL;3;;;;;;;;;;;;;;;;;;;;;;;;;
X002498;1000;NO;;;57;;;;136;136;136;130;;;;;;;;;;;;;;;;
X002498;1010;NO;;;;;;79;;;;174;;;;;;;;;;;;;;;;
X002498;1030;NO;;43;;;0;;;;-6;;;;;;;;;;;;;;;;;
X002498;1040;NO;;;;;;0;;;;;;;;;;;;;;;;;;;;
X002498;1050;NO;3;46;57;57;57;136;136;136;130;304;;;;;;;;;;;;;;;;
X002498;3030;NO;;43;;;;;;;;;;;;;;;;;;;;;;;;
X002499;10;NL;;;;;;;;;;;;;;0;;;;;;;;;;;;
X002499;1040;NL;;;;;;;;3908;;1;-171;;;;;;;;;;;;;;;
X002499;1043;NL;;;;;;;;3908;;1;-171;;-1;;;;;;;;;;;;;
X002499;20;NL;;;;;;;;;;;;;;0;;;;;;;;;;;;
X002499;3030;NL;235;342;;;;;;;;;;;;;;;;;;;;;;;;
X00250;1210;SE;;;;58;58;58;;;;;;;;;;;;;;;;;;;;
X00250;1250;SE;58;58;58;58;58;58;;;;;;;;;;;;;;;;;;;;
X002500;3000;LV;;;;;;;;2;2;2;;;;;;;;;;;;;;;;
X002500;3010;LV;;;;;;;2;;;;;;;;;;;;;;;;;;;
X002500;3050;LV;;;;;;;2;2;2;2;;;;;;;;;;;;;;;;
X002501;1000;FI;;;4;;;;25;25;25;25;;;;;;;;;;;;;;;;
X002501;1030;FI;;;;;;22;;;;11;;;;;;;;;;;;;;;;
X002501;1040;FI;;;;;0;;;;;;;;;;;;;;;;;;;;;
X002501;1050;FI;3;3;4;4;3;25;25;25;25;36;;;;;;;;;;;;;;;;
X002502;10;SE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X002502;1040;SE;;;;-319;;344;-160;;;;;;;;;;;;;;;;;;;
X002502;1043;SE;;;;;;;-160;;;;;;;;;;;;;;;;;;;
X002502;1160;SE;;;;3300;3300;4800;;;;;;;;;;;;;;;;;;;;
X002502;1170;SE;;;;;1500;;;;;;;;;;;;;;;;;;;;;
X002502;1200;SE;3502;3299;3300;3300;4800;4800;;;;;;;;;;;;;;;;;;;;
X002502;1350;SE;;;27;28;33;33;;;;;;;;;;;;;;;;;;;;
X002502;20;SE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X002502;3030;SE;243;87;;;;;;;;;;;;;;;;;;;;;;;;
X002503;1000;BY;;;1006;;;;1085;1085;1137;1137;;;;;;;;;;;;;;;;
X002503;1030;BY;;;;78;;;;52;;;;;;;;;;;;;;;;;;
X002503;1050;BY;1008;1008;1006;1085;1085;1085;1085;1137;1137;1137;;;;;;;;;;;;;;;;
X002504;1000;CY;;;-676;;;;-650;-650;-650;-650;;;;;;;;;;;;;;;;
X002504;1030;CY;;;26;;;;;;;;;;;;;;;;;;;;;;;
X002504;1050;CY;-475;-475;-650;-650;-650;-650;-650;-650;-650;-650;;;;;;;;;;;;;;;;
X002504;1050;IL;-52;-52;;;;;;;;;;;;;;;;;;;;;;;;
X002505;1000;EE;;;-56;;;;-53;-53;-53;-53;;;;;;;;;;;;;;;;
X002505;1030;EE;;;;;3;;;;;;;;;;;;;;;;;;;;;
X002505;1050;EE;;;-56;-56;-53;-53;-53;-53;-53;-53;;;;;;;;;;;;;;;;
X002506;1000;EE;;;;;;;;;;-4096;;;;;;;;;;;;;;;;
X002506;1030;EE;;;;;;;;;;-747;;;;;;;;;;;;;;;;
X002506;1040;EE;;;;;;;;;-4096;;;;;;;;;;;;;;;;;
X002506;1043;EE;;;;;;;;;-4096;;;;;;;;;;;;;;;;;
X002506;1050;EE;;;;;;;;;-4096;-4843;;;;;;;;;;;;;;;;
X002507;1000;EE;;;;;;;;;2300;2300;;;;;;;;;;;;;;;;
X002507;1010;EE;;;;;;;;1457;;;;;;;;;;;;;;;;;;
X002507;1030;EE;;;;;;;;1196;;;;;;;;;;;;;;;;;;
X002507;1031;EE;;;;;;;;353;;;;;;;;;;;;;;;;;;
X002507;1050;EE;;;;;;;;2300;2300;2300;;;;;;;;;;;;;;;;
X002507;3010;BY;;;;;;;;;;28;;;;;;;;;;;;;;;;
X002507;3050;BY;;;;;;;;;;28;;;;;;;;;;;;;;;;
X002508;1000;EE;;;-739;;;;-849;-927;-927;-927;;;;;;;;;;;;;;;;
X002508;1030;EE;-93;;;;;-110;-78;;;;;;;;;;;;;;;;;;;
X002508;1050;EE;-739;-739;-739;-739;-739;-849;-927;-927;-927;-927;;;;;;;;;;;;;;;;
X002508;1260;EE;;;98;98;98;98;98;98;49;;;;;;;;;;;;;;;;;
X002508;1280;EE;;;98;98;98;98;98;49;;;;;;;;;;;;;;;;;;
X002508;3030;EE;-93;;;;;;;;;;;;;;;;;;;;;;;;;
X002509;10;NL;;;;;;;;;;;;;;0;;;;;;;;;;;;
X002509;1000;HU;;;;1156;1156;1099;;;;;;;;;;;;;;;;;;;;
X002509;1010;HU;;;1156;;;;;;;;;;;;;;;;;;;;;;;
X002509;1030;HU;;;;;-58;-6;;;;;;;;;;;;;;;;;;;;
X002509;1040;HU;;;;;;;;;;;12;;;;;;;;;;;;;;;
X002509;1043;HU;;;;;;;;;;;12;;3963;;;;;;;;;;;;;
X002509;1050;HU;;;1156;1156;1099;1092;;;;;;;;;;;;;;;;;;;;
X002509;1160;NL;;;;1235;1036;643;;;;;;;;;;;;;;;;;;;;
X002509;1170;NL;;;600;;;;;;;;;;;;;;;;;;;;;;;
X002509;1180;NL;;;;198;393;488;;;;;;;;;;;;;;;;;;;;
X002509;1200;NL;2977;2977;1235;1036;643;155;;;;;;;;;;;;;;;;;;;;
X002509;1260;HU;;;;;84;;;;;;;;;;;;;;;;;;;;;
X002509;1280;HU;;;;84;;116;;;;;;;;;;;;;;;;;;;;
X002509;1350;NL;;;9;8;5;1;;;;;;;;;;;;;;;;;;;;
X002509;20;NL;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00251;10;PL;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00251;1040;PL;;;;-35;-9;;;;;;52;;;;;;;;;;;;;;;
X00251;1043;PL;;;;;;;;;;;52;;;;;;;;;;;;;;;
X00251;1280;PL;;;17;;;;;;;;;;;;;;;;;;;;;;;
X00251;1290;PL;;;;4;;;;;;;;;;;;;;;;;;;;;;
X00251;1310;PL;;;4;;;4;;;;;;;;;;;;;;;;;;;;
X00251;20;PL;;;;;;;;;;;;;;0;;;;;;;;;;;;
X00251;3030;PL;0;3;;;;;;;;;;;;;;;;;;;;;;;;
X002510;1000;DK;;;880;;;;920;920;920;990;;;;;;;;;;;;;;;;
X002510;1030;DK;;61;;63;;;;;70;;;;;;;;;;;;;;;;;
X002510;1040;DK;;;;-23;;;;;;-3;;;;;;;;;;;;;;;;
X002510;1043;DK;;;;;;;;;;-3;;;;;;;;;;;;;;;;
X002510;1050;DK;820;880;880;920;920;920;920;920;990;987;;;;;;;;;;;;;;;;
X002510;3030;DK;;61;;;;;;;;;;;;;;;;;;;;;;;;
X002511;1000;BY;;;8;;;;4;4;4;;;;;;;;;;;;;;;;;
X002511;1020;BY;;;;;;;;;4;;;;;;;;;;;;;;;;;
X002511;1030;BY;;;-4;;;;;;;;;;;;;;;;;;;;;;;
X002511;1050;BY;9;9;4;4;4;4;4;4;;;;;;;;;;;;;;;;;;
X002512;1000;MT;;;-9;;;;16;16;4;4;;;;;;;;;;;;;;;;
X002512;1030;MT;;;;;25;;;-12;;;;;;;;;;;;;;;;;;
X002512;1050;MT;-9;-9;-9;-9;16;16;16;4;4;4;;;;;;;;;;;;;;;;
X002513;10;NO;;;;;;;;;;;;;;0;;;;;;;;;;;;
X002513;1040;NO;;;;;;0;;;;;;;;;;;;;;;;;;;;
X002513;1043;NO;;;;;;;1;;;;;;;;;;;;;;;;;;;
X002513;20;NO;;;;;;;;;;;;;;0;;;;;;;;;;;;
X002513;2160;NO;;;;2001;1401;1401;;;;;;;;;;;;;;;;;;;;
X002513;2170;NO;;;;;;100;;;;;;;;;;;;;;;;;;;;
X002513;2180;NO;;;;600;;400;;;;;;;;;;;;;;;;;;;;
X002513;2200;NO;;;2001;1401;1401;1101;;;;;;;;;;;;;;;;;;;;
X002513;2350;NO;;;30;21;21;17;;;;;;;;;;;;;;;;;;;;
X002513;3030;NO;-32;-293;;;;;;;;;;;;;;;;;;;;;;;;
X002514;1050;NL;0;0;;;;;;;;;;;;;;;;;;;;;;;;
X002515;1050;DK;-98;;;;;;;;;;;;;;;;;;;;;;;;;
X002515;1200;DK;484;484;;;;;;;;;;;;;;;;;;;;;;;;
X002516;1000;SE;;;-26;;;;-54;-52;-52;-52;;;;;;;;;;;;;;;;
X002516;1030;SE;;-52;;;;-61;-64;;;;;;;;;;;;;;;;;;;
X002516;1040;SE;;;;;33;;66;;;;;;;;;;;;;;;;;;;
X002516;1043;SE;;;;;;;66;;;;;;;;;;;;;;;;;;;
X002516;1050;SE;26;-26;-26;-26;7;-54;-52;-52;-52;-52;;;;;;;;;;;;;;;;
X002516;1260;EE;;;3;3;3;3;3;3;;;;;;;;;;;;;;;;;;
X002516;1260;GB;;;0;0;0;0;;;;;;;;;;;;;;;;;;;;
X002516;1260;LV;;;3;3;3;3;;;;;;;;;;;;;;;;;;;;
X002516;1260;PL;;;4;4;4;4;;;;;;;;;;;;;;;;;;;;
X002516;1260;SI;;;2;2;2;2;5;5;;;;;;;;;;;;;;;;;;
X002516;1270;EE;;;;;;;;-3;;;;;;;;;;;;;;;;;;
X002516;1270;SI;;;;;;;;-5;;;;;;;;;;;;;;;;;;
X002516;1273;EE;;;;;;;;-3;;;;;;;;;;;;;;;;;;
X002516;1273;SI;;;;;;;;-5;;;;;;;;;;;;;;;;;;
X002516;1280;EE;;;3;3;3;3;3;;;;;;;;;;;;;;;;;;;
X002516;1280;GB;;;0;0;0;;;;;;;;;;;;;;;;;;;;;
X002516;1280;LV;;;3;3;3;;;;;;;;;;;;;;;;;;;;;
X002516;1280;PL;;;4;4;4;;;;;;;;;;;;;;;;;;;;;
X002516;1280;SI;;;2;2;2;5;5;;;;;;;;;;;;;;;;;;;
X002516;2260;EE;;;;;;;;;;8;8;;;;;;;;;;;;;;;
X002516;2260;GB;;;;;;;;;;4;4;;;;;;;;;;;;;;;
X002516;2260;LV;;;1;;;;;;;3;3;;;;;;;;;;;;;;;
X002516;2260;NL;;;;1;1;1;1;1;1;;;;;;;;;;;;;;;;;
X002516;2260;SE;;;;;;;;;;7;7;;;;;;;;;;;;;;;
X002516;2270;EE;;;;;;;;;8;;;;;;;;;;;;;;;;;
X002516;2270;GB;;;;;;;;;4;;;;;;;;;;;;;;;;;
X002516;2270;LV;;;;;;;;;3;;;;;;;;;;;;;;;;;
X002516;2270;NL;;;;;;;;;-1;;;;;;;;;;;;;;;;;
X002516;2270;SE;;;;;;;;;7;;;;;;;;;;;;;;;;;
X002516;2273;EE;;;;;;;;;8;;;;;;;;;;;;;;;;;
X002516;2273;GB;;;;;;;;;4;;;;;;;;;;;;;;;;;
X002516;2273;LV;;;;;;;;;3;;;;;;;;;;;;;;;;;
X002516;2273;NL;;;;;;;;;-1;;;;;;;;;;;;;;;;;
X002516;2273;SE;;;;;;;;;7;;;;;;;;;;;;;;;;;
X002516;2280;EE;;;;;;;;;8;8;;;;;;;;;;;;;;;;
X002516;2280;GB;;;;;;;;;4;4;;;;;;;;;;;;;;;;
X002516;2280;LV;;;;;;;;;3;3;;;;;;;;;;;;;;;;
X002516;2280;NL;;;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;
X002516;2280;SE;;;;;;;;;7;7;;;;;;;;;;;;;;;;
X002516;3030;SE;;-52;;;;;;;;;;;;;;;;;;;;;;;;
X002517;10;NO;;;;;;;;;;;;;;0;;;;;;;;;;;;
X002517;1160;NO;;;;1333;1333;1333;;;;;;;;;;;;;;;;;;;;
X002517;1200;NO;;;1333;1333;1333;1333;;;;;;;;;;;;;;;;;;;;
X002517;1270;NO;;;;;;;;;;;-1;;;;;;;;;;;;;;;
X002517;1273;NO;;;;;;;;;;;-1;;;;;;;;;;;;;;;
X002517;1350;NO;;;10;10;10;10;;;;;;;;;;;;;;;;;;;;
X002517;20;NO;;;;;;;;;;;;;;0;;;;;;;;;;;;
X002517;2260;NO;;;;;;;841;;517;;;;;;;;;;;;;;;;;
X002517;2270;NO;;;;;;;;;;;3133;;;;;;;;;;;;;;;
X002517;2273;NO;;;;;;;;;;;3133;;;;;;;;;;;;;;;
X002517;2280;NO;;;497;;;841;;517;;2989;;;;;;;;;;;;;;;;
X002517;3030;NO;226;23;;;;;;;;;;;;;;;;;;;;;;;;
X002518;1160;US;;;;10;10;10;;;;;;;;;;;;;;;;;;;;
X002518;1200;US;12;12;10;10;10;10;;;;;;;;;;;;;;;;;;;;
X002519;1160;BY;;;;3;3;3;;;;;;;;;;;;;;;;;;;;
X002519;1200;BY;3;3;3;3;3;3;;;;;;;;;;;;;;;;;;;;
X00252;3030;BY;;;-43;-43;-81;-47;;-73;;;;;;;;;;;;;;;;;;
X00252;3030;UA;;;0;0;0;0;;1;;;;;;;;;;;;;;;;;;
X00252;3040;BY;;;;;;0;213;;;;73;;;;;;;;;;;;;;;
X00252;3040;UA;;;;;;;-1;;;;8;;;;;;;;;;;;;;;
X00252;3043;BY;;;;;;;213;;;;73;;;;;;;;;;;;;;;
X00252;3043;UA;;;;;;;-1;;;;8;;;;;;;;;;;;;;;
X00252;3160;BY;;;;843;843;843;;;;;;;;;;;;;;;;;;;;
X00252;3180;BY;;;21;;;;;;;;;;;;;;;;;;;;;;;
X00252;3200;BY;863;;843;843;843;843;;;;;;;;;;;;;;;;;;;;
X00252;3260;BY;;;;;;;;;;;;;;;;;;;;;;;859;;;
X00252;3280;BY;;;;;;;;;;;;;;;;;;;;;;;859;;;
X00252;3350;BY;;;13;13;13;13;;;;;;;;;;;;;;;;;;;;
X00252;4260;BY;;;;;;;;;;;;;;;;;;;;;;;60;;;
X002520;10;DK;;;;;;;;;;;;;;0;;;;;;;;;;;;
X002520;1030;DK;;293;;;;;;;;;;;;;;;;;;;;;;;;
X002520;1031;DK;;;104;182;130;104;;;;;;;;;;;;;;;;;;;;
X002520;1040;DK;;;;-1084;;1084;1084;;;;671;;;;;;;;;;;;;;;
X002520;1043;DK;;;;;;;1084;;;;671;;;;;;;;;;;;;;;
X002520;1300;DK;;;;;;;;;;;1448;;;;;;;;;;;;;;;
X002520;1303;DK;;;;;;;;;;;1448;;;;;;;;;;;;;;;
X002520;1310;DK;;;;;;;;;;1069;;;;;;;;;;;;;;;;
X002520;20;DK;;;;;;;;;;;;;;0;;;;;;;;;;;;
X002520;2260;DK;;;;;;;;;287;;;;;;4230;3289;;;;;;;;;;
X002520;2280;DK;;;;;;;;287;;;;;;;3289;3828;;;;;;;;;;
X002520;3030;DK;290;293;;;;;;;;;;;;;;;;;;;;;;;;
X002521;1000;NO;;;-96;;;;-86;-86;-86;-61;;;;;;;;;;;;;;;;
X002521;1030;NO;-41;;;10;;;;;25;;;;;;;;;;;;;;;;;
X002521;1050;NO;-96;-96;-96;-86;-86;-86;-86;-86;-61;-61;;;;;;;;;;;;;;;;
X002521;3030;NO;-41;;;;;;;;;;;;;;;;;;;;;;;;;
X002522;1040;DK;;;;-87;;-88;-40;;;;;;;;;;;;;;;;;;;
X002522;1043;DK;;;;;;;-40;;;;;;;;;;;;;;;;;;;
X002522;2260;EE;;;259;;;;259;;;;245;;;;;;;;;;;;;;;
X002522;2280;EE;;;;;;259;;;;245;;;;;;;;;;;;;;;;
X002522;2320;DK;;;;;;;;;;;;;;;;;;;;;;;887;;;
X002522;3030;DK;17;20;;;;;;;;;;;;;;;;;;;;;;;;
X002523;1030;NL;0;0;;;;;;;;;;;;;;;;;;;;;;;;
X002523;1050;NL;417;414;;;;;;;;;;;;;;;;;;;;;;;;
X002523;3030;NL;0;0;;;;;;;;;;;;;;;;;;;;;;;;
X002524;10;DE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X002524;1000;DE;;;11110;11110;11110;10757;;;;;;;;;;;;;;;;;;;;
X002524;1030;DE;72;;;;-352;-39;;;;;;;;;;;;;;;;;;;;
X002524;1040;DE;;;;;;-583;-525;;;-1;;;;;;;;;;;;;;;;
X002524;1043;DE;;;;;;;-525;;;-1;;;;;;;;;;;;;;;;
X002524;1050;DE;;;11110;11110;10757;10718;;;;;;;;;;;;;;;;;;;;
X002524;20;DE;;;;;;;;;;;;;;0;;;;;;;;;;;;
X002524;3030;DE;72;78;;;;;;;;;;;;;;;;;;;;;;;;
X002525;1050;EE;41;41;;;;;;;;;;;;;;;;;;;;;;;;
X002526;1000;AE;;;;;;;;;;223;;;;;;;;;;;;;;;;
X002526;1010;AE;;;;;;;;;223;;;;;;;;;;;;;;;;;
X002526;1050;AE;;;;;;;;;223;223;;;;;;;;;;;;;;;;
X002527;1000;RU;;;20;;;;30;30;;;;;;;;;;;;;;;;;;
X002527;1020;RU;;;;;;;;30;;;;;;;;;;;;;;;;;;
X002527;1030;RU;;;9;;;;;;;;;;;;;;;;;;;;;;;
X002527;1040;RU;;;0;;;;;;;;;;;;;;;;;;;;;;;
X002527;1050;RU;20;20;30;30;30;30;30;;;;;;;;;;;;;;;;;;;
X002528;10;NO;;;;;;;;;;;;;;0;;;;;;;;;;;;
X002528;1000;NO;;;76;;;;127;148;148;148;;;;;;;;;;;;;;;;
X002528;1030;NO;;;;;50;;21;;;;;;;;;;;;;;;;;;;
X002528;1043;NO;;;;;;;;;;;;;9;;;;;;;;;;;;;
X002528;1050;NO;75;75;76;76;127;127;148;148;148;148;;;;;;;;;;;;;;;;
